name,num
Posture we,2
Country Fellow,2
Deists Age,2
Doctor News,2
Stag Stag,2
Mistress Mr,2
Sister Ladies,2
Sister Mrs,2
Master Matron,2
Master Mrs,2
Lady Commission,2
Mr Allworhty,2
Doctor Age,2
Lady Prudence,2
Superstition Ancients,2
Antagonist Mr,2
Antagonist Antagonist,2
Couples,2
Muse,2
Homerican,2
Hussy,2
My,2
something,2
Irascible,2
Thought,2
Garments,2
Sufferings,2
Unrighteousness,2
Doubt,2
Effect,2
Evening,2
Purity,2
well,2
TomTom,2
Tutor,2
body,2
Voice,2
Suspicion,2
Respect,2
Heaven,2
Care,2
Way,2
Quality,2
Operator,2
Fears,2
Tortures,2
Waiting,2
glass,2
nobody,2
BOOK,2
Commentator,2
living,2
Theaters,2
Capacities,2
Horrors,2
Genius,2
Comic,2
Secret,2
Works,2
Sickness,2
hwackum,2
Proverb,2
Actions,2
Horses,2
Sophy,2
Regard,2
Difficulties,2
Compassion,2
Ruin,2
Condition,2
Advocate,2
Poverty,2
Joy,2
Knowledge,2
Sack,2
Habitation,2
Loss,2
upbraidings,2
Middle,2
Discovery,2
Matters,2
Confession,2
Symptoms,2
Canal,2
Ground,2
don,2
Fever,2
Forgiveness,2
Pation,2
Misfortunes,2
Poets,2
Times,2
Superfluities,2
Executors,2
Purpose,2
Union,2
Fool,2
Virtues,2
Ambition,2
Sensation,2
Perfections,2
Pride,2
mine,2
Inclinations,2
Limbs,2
May,2
Oath,2
Don,2
Fathers,2
Moment,2
Doves,2
pigeons,2
Mark,2
Grove,2
Dowdy,2
DRUNKENNESS,2
Cause,2
Housekeeper,2
Grace,2
Persuasion,2
Depravity,2
Baddington,2
Places,2
Mouth,2
Guilt,2
Coolness,2
Defense,2
Delight,2
Sexes,2
happening,2
Fit,2
Experiments,2
ad,2
Arrival,2
i,2
Martyrs,2
Pages,2
reading,2
Emolument,2
Sagacity,2
Neighborhood,2
Partridges,2
Manor,2
Sportsman,2
Infidels,2
Heretics,2
Jack,2
means,2
Applause,2
Morals,2
Exuberancies,2
Acquaintance,2
Characters,2
Civility,2
Orders,2
Preference,2
Henceforward,2
Impressions,2
Wantonness,2
Wildness,2
Action,2
Reputation,2
myself,2
Enquiry,2
slily,2
Cold,2
Hunger,2
Nakedness,2
Debts,2
whole,2
Implements,2
Work,2
Monarch,2
Politician,2
Male,2
women,2
Heathen,2
Flower,2
Smile,2
French,2
Qualities,2
Innocence,2
company,2
Garden,2
SQUARE,2
Reason,2
Opportunity,2
Leisure,2
Mouths,2
contrary,2
Health,2
Finery,2
Ye,2
Muses,2
Robbery,2
Army,2
Skulls,2
Flight,2
Feathres,2
ot,2
Blows,2
Knight,2
Errand,2
Puss,2
Commands,2
Minds,2
Paper,2
Beggary,2
Billet,2
forbear,2
Apprehension,2
Hannover,2
Rats,2
Bodies,2
Entertainer,2
Fare,2
Alderman,2
quare,2
C,2
Bodily,2
Phy,2
Nurse,2
Cups,2
grave,2
Sportsmen,2
Simile,2
Period,2
Mile,2
Dalliance,2
Thwachum,2
Reinforcement,2
Politicians,2
Discoveries,2
Gold,2
finder,2
Glutton,2
Offals,2
Infant,2
Generation,2
Scholars,2
Tranquillity,2
Mothers,2
Farmers,2
Correspondence,2
Worldly,2
Arguments,2
Subjects,2
jure,2
divino,2
Tyrant,2
Heir,2
Xantippe,2
Occasions,2
Nemesis,2
British,2
Fair,2
Clutches,2
while,2
frets,2
Husbands,2
Constitution Superiority,1
Instrument it,1
Country You,1
Bastard Women,1
Question Daughter,1
Justice Daughter,1
Countenance Parson,1
Lady Daughter,1
Distinction Fortune,1
Magistrates Lawyer,1
Magistrates Magistrates,1
Magistrates Constable,1
Constable Company,1
Constable Tom,1
Constable I,1
Sir Squire,1
Western Man,1
Story Mr,1
Instances Goodness,1
Sir Richard,1
Steel Gluttons,1
Ladyship nobody,1
Mistress we,1
Distempers Mind,1
Lady Argument,1
Lady Purpose,1
Lady Fortune,1
Lady Head,1
Lady hunting,1
Distance Tom,1
Distance Beast,1
Beast Beast,1
Beast Tom,1
Countenances Squire,1
Mr Osborne,1
Aristotle I,1
Aristotle Women,1
Western Symptoms,1
Mistress Discourse,1
Countenance Discourse,1
Countenance Observance,1
Mistress Honor,1
Ladyship Squire,1
temperedest Men,1
Country I,1
Ladyship Molly,1
Ladyship methought,1
Mistress Tom,1
Ladyship Tom,1
Ladyship Sophia,1
Strength Genius,1
Circumstances Author,1
Imposture it,1
Master Man,1
Artists Jeweller,1
Contrast Jeweller,1
Dullness Comic,1
Contrast Homer,1
Circumstances Ingredients,1
Western Life,1
Lady me,1
Lady Wench,1
Historians Events,1
Sisters Tea,1
Sister Tom,1
Stairs English,1
Sister Mother,1
Customs Forms,1
Circumstances Mr,1
Circumstances Injury,1
Western Concern,1
esteem Gratitude,1
stander Couple,1
Distemper Means,1
Master me,1
Lady Flick,1
Understanding ours,1
Estates Manner,1
Sir O,1
Sir Lady,1
King Alcinous,1
Lady Politics,1
ister I,1
Western Brother,1
Posterity Squire,1
Lady Squire,1
Assistance Address,1
Interest Squire,1
Lady Gaiety,1
Countrymen Wiltshire,1
Countrymen Countryman,1
Countryman us,1
Countryman Countrymen,1
Countrymen Reader,1
Gamester will,1
Blast Allworthy,1
Country Allworthy,1
Mr Hogarth,1
likeliest Wisdom,1
Western Proposal,1
Lady Word,1
Western Parson,1
Lady Madam,1
Dishonesty I,1
Mr Sophia,1
Western And,1
Westerns I,1
Western Consideration,1
Western Enemy,1
Mistress Lovers,1
Western Mind,1
Sir Sophia,1
Sister Liberty,1
Sister Idea,1
Strangers Wit,1
Strangers well,1
Western Sister,1
Sister Brother,1
wast Hethen,1
Western MR,1
Breakfast Mr,1
Sister Character,1
Sister Riches,1
Western You,1
Country it,1
Distance Years,1
Master Captain,1
Captain Alliance,1
Lady Foundling,1
Captain Word,1
Captain Heathen,1
Distribution Alms,1
Duty Word,1
Captain Partridge,1
Schoolmaster Man,1
Captain Advice,1
Captain Dislike,1
Justice Mr,1
Magistrate Witnesses,1
Industry Mr,1
Historic Muse,1
Circumstance Fellow,1
Christian Mr,1
Christian Benefactor,1
Christian Wretchedness,1
Distemper Consequence,1
Distress Mr,1
Captain Fellow,1
Captain Gentleman,1
Captain deal,1
Captain we,1
Captain Man,1
Captain Fellows,1
Captain Complaisance,1
Captain themselves,1
Lady Alteration,1
Lady Hatred,1
State Pleasure,1
State Indifference,1
Captain Lady,1
Lady They,1
Lady Couple,1
Captain kind,1
Captain Body,1
Captain Summons,1
Captain Mrs,1
State Mrs,1
Countenance deal,1
Captain Reader,1
Doctors we,1
Captain Forehead,1
Doctors Mr,1
Lady Doctors,1
Lady Phy,1
Doctors return,1
Lady Nurses,1
Lady Physicians,1
Lady Captain,1
History Period,1
Historians Age,1
History Mrs,1
Beasts Field,1
Lord Mr,1
Countries Tom,1
Master Tom,1
Instant Fullness,1
Stubborness Obstinacy,1
Obstinacy Honor,1
Master Models,1
Platonist Mr,1
Circumstances He,1
burst Flood,1
Master Thwackum,1
Sir Mr,1
Institution Schools,1
History Arrival,1
History Personages,1
History air,1
trust Object,1
Moralists Moralists,1
Moralists Thwackum,1
Country Philosopher,1
Stranger Voice,1
Steel Justice,1
Justice Man,1
Step Weakness,1
Sir Tom,1
Sir It,1
Story Woman,1
Story Lady,1
Lady Master,1
Pastry Cook,1
Lordship Bishop,1
Mr Wilks,1
Magistrate Lord,1
Custom Basket,1
Priests Politicians,1
Circumstances we,1
Lord Rochester,1
Rochester Man,1
Western Tempers,1
Western Preference,1
Distance Sophia,1
Assistance Tom,1
Distance He,1
Instructions I,1
Mr What,1
Mr Lawyer,1
Stage Period,1
Schoolmaster Sophia,1
Distinction Sophia,1
Modesty Tom,1
Western Thoughts,1
Stable Dog,1
Lady Matter,1
Yesterday Tom,1
Custom Repetition,1
Custom Ballads,1
Western Sir,1
Constitution Daughter,1
Lady Woman,1
Dress Molly,1
Distance Robbery,1
General Army,1
General Molly,1
Stower Echepole,1
Tombstone Kate,1
Ostler others,1
Instant Accident,1
Sisters Molly,1
Sister Molly,1
Western us,1
Injustice Resolution,1
Custom Man,1
Western Story,1
Story Story,1
Story Allworthy,1
Bastard Opinion,1
General Poet,1
Question Black,1
Mistress Jones,1
Master He,1
Interest I,1
properest Squire,1
Western Spectacle,1
Western Honor,1
Taste I,1
Bristol Experience,1
Bristol eating,1
Western Division,1
Kingdom Somersetshire,1
History History,1
History Gentleman,1
Country Reward,1
Lord I,1
Lord Lord,1
Lord Servants,1
St Paul,1
Understanding I,1
Athiest Thwackum,1
Stead Heathen,1
Stomach One,1
Mr Alworthy,1
General Physician,1
Restlessness Man,1
Doctor Piece,1
Doctor Passion,1
Doctor Physician,1
Toasts Mr,1
Modesty Measure,1
Doctor Effects,1
Drink It,1
Countrymen Combatants,1
Doctor JONES,1
Master Power,1
Cleostratus Fellow,1
Aristotle Men,1
Country Encouragement,1
rustling Mr,1
Step Mr,1
Stag Sport,1
Beasts Note,1
Priestess Sibyl,1
Stag Love,1
Stag Foot,1
Stag Horns,1
Stag forwards,1
Master Mr,1
Breast Mr,1
Antagonist none,1
Western Voices,1
rest Mr,1
Jest Men,1
Jest Scheme,1
Wastecoat Thwackum,1
Dr I,1
Assistance Desires,1
taste Man,1
Sister Knowledge,1
Sister Study,1
Study His,1
Sister whole,1
Sister Notice,1
Western Hint,1
Sister Observations,1
Sister Evening,1
Sister Truth,1
Sister Observation,1
Sister Morning,1
Sister Western,1
Western Western,1
Western His,1
Sister nay,1
Master Prudence,1
Strumpets Worship,1
Strokes Speech,1
Assistance Mr,1
Style Building,1
Sister Mr,1
Sister Presents,1
Sister Complaisance,1
Sister Master,1
Master Surprises,1
question Reader,1
Step Mrs,1
Steps Matron,1
Steps Field,1
Schoolmaster Servant,1
Schoolmaster Quickness,1
Circumstance Jenny,1
Stomach Jenny,1
Chastity Person,1
Instructive Writing,1
Sophistry Delusion,1
Sir it,1
Sir Kindness,1
Lady Seraphina,1
Ladyship Man,1
Ladyship Mrs,1
Circumstances Gentleman,1
Doctor Youth,1
Touchstone it,1
Doctor Miss,1
Doctor Things,1
Doctor Reader,1
Doctor Brother,1
Doctor Gentleman,1
Countenance Gentleman,1
Doctor Friendship,1
Doctor He,1
Lady we,1
Doctor Child,1
Lady Child,1
Doctor Concern,1
Doctor Countenance,1
Countenance I,1
Doctor C,1
Doctor Accusations,1
State we,1
State Care,1
Posterity we,1
Lordship we,1
Doctor Ingratitude,1
Doctor Villain,1
Captain Brother,1
Distemper Distemper,1
Distemper Title,1
Doctor Blifil,1
Countries Historian,1
Historian Regularity,1
Historian Series,1
Historian Historian,1
Historian Stage,1
Stage Coach,1
Registers Lottery,1
Lady Beauty,1
Sister Name,1
Sister Heir,1
Sister Blifil,1
Schoolmaster Jenny,1
Stipend Man,1
Christmas Man,1
Festival Mr,1
Countenance Circumstance,1
Circumstance Felicity,1
Circumstance Children,1
Strength proceeds,1
Master Girl,1
Schoolmaster Schoolmaster,1
Schoolmaster Consort,1
Obstinacy Husband,1
Storm I,1
Superstition Peace,1
Superstition Eye,1
Superstition we,1
Mr John,1
Antagonist Teeth,1
Astonishment Accusation,1
Hints,1
Clergyman,1
Grandfathers,1
Voke,1
Grandmother,1
choleric,1
bear,1
Wind,1
medicine,1
Birth,1
Applications,1
Physical,1
degrades,1
endeavor,1
Dinner,1
Gamekeeper,1
She,1
Fiddler,1
X,1
AllworthySquire,1
Veather,1
Where,1
thee,1
jury,1
Gravity,1
Pamphlets,1
Sort,1
Libertine,1
contemplation,1
Transgression,1
patient,1
rithee,1
Diseases,1
Faculty,1
Undertaker,1
Rider,1
Gratitude,1
united,1
Joiner,1
Bravery,1
Impression,1
proceeding,1
Timidity,1
Bail,1
Article,1
Helen,1
Fall,1
Reasons,1
bleeding,1
Backwardness,1
Harangu,1
grandfather,1
round,1
Angel,1
HoHo,1
Ay,1
bell,1
Picture,1
Play,1
Electors,1
Expense,1
Complaisance,1
Office,1
Successors,1
Supporters,1
Dancing,1
Night,1
Winter,1
Foil,1
Painter,1
Figures,1
Jeweller,1
Inventor,1
Contrivance,1
Sleepless,1
Pain,1
on,1
Adoption,1
Repentance,1
Mischances,1
Bite,1
Solomon,1
Blushes,1
Ear,1
Observations,1
Town,1
Coxcomb,1
Point,1
Meanness,1
thought,1
itself,1
Owner,1
Visitants,1
mind,1
scorns,1
ow,1
Curse,1
Importance,1
Greatness,1
sweetness,1
Diomede,1
Thetis,1
Ships,1
Siege,1
Surprise,1
All,1
Considerations,1
Guards,1
Avenues,1
Garrison,1
Allgory,1
compassion,1
Balance,1
Ladder,1
Extremes,1
Fates,1
Garret,1
Pair,1
Soldier,1
Nightcap,1
Particulars,1
Pictures,1
Novice,1
Excuse,1
Laughter,1
Well,1
Thwakum,1
Adventure,1
Infidelity,1
Assurance,1
Frame,1
Discourse,1
Sigh,1
Motives,1
female,1
Delicacy,1
drowning,1
Remembrance,1
Frown,1
Vitals,1
Leave,1
Adage,1
Venienti,1
Disease,1
dey,1
Physicion,1
Cato,1
Coachman,1
Roman,1
lifil,1
Inconvenience,1
Error,1
Piety,1
Gentlewoman,1
Superiority,1
Professions,1
Plenipo,1
Address,1
Neice,1
Recluse,1
Market,1
Views,1
Aunther,1
Hypocrisy,1
Dear,1
Approbation,1
Sorrow,1
Vociferation,1
Dialogue,1
Harm,1
oor,1
trembling,1
Minutes,1
Ribbons,1
Inexperience,1
Ways,1
Conceit,1
Property,1
Being,1
Resolutions,1
Obligations,1
Wheels,1
Thunder,1
Livery,1
Madman,1
Setters,1
Windows,1
otherways,1
consideration,1
Usage,1
Abuse,1
Anger,1
Curses,1
Visit,1
Match,1
Days,1
Objects,1
Futurity,1
public,1
Candor,1
Brethren,1
prejudice,1
Families,1
Alms,1
Ingratitude,1
Exception,1
Barber,1
Little,1
Proceedings,1
Scandal,1
Sentiments,1
Commission,1
Dispatch,1
Accusation,1
might,1
Importunity,1
Atonement,1
nature,1
Petitions,1
Offender,1
Intercessions,1
Cruelty,1
Partridgethat,1
Parties,1
Composition,1
China,1
Book,1
Resignation,1
Somebody,1
Torrent,1
Suppression,1
con,1
Y,1
Vic,1
ies,1
Pati,1
entlemen,1
Occassion,1
Physicians,1
Physic,1
Transactions,1
Weekly,1
Example,1
Encouragement,1
eras,1
Squires,1
Covey,1
Border,1
Persuasions,1
Furze,1
brake,1
Guns,1
Belief,1
latter,1
Ideas,1
Suspicions,1
Severity,1
Whipping,1
Warmth,1
Sentiment,1
Morality,1
Opinions,1
War,1
antecedent,1
Zeal,1
Second,1
lattter,1
Phenomenon,1
m,1
Pardon,1
Meditations,1
Birch,1
Fidelity,1
Praise,1
Plan,1
University,1
Integrity,1
Infirmities,1
Errors,1
Alliance,1
Lash,1
Successes,1
Bitters,1
Tongues,1
Infancy,1
Disinclination,1
Actors,1
indecent,1
Expressions,1
Favors,1
Case,1
Disobedience,1
Almighty,1
Opposition,1
Wretch,1
Morsel,1
Rag,1
Penitence,1
fortune,1
Service,1
Sacrifice,1
Disappointments,1
Method,1
Talents,1
Displeasure,1
Use,1
Hurlothrumbo,1
Lock,1
Music,1
Troop,1
dozen,1
Indignation,1
Manager,1
Carpenters,1
Mutton,1
Nose,1
Pageants,1
Intention,1
Hearts,1
Pencil,1
Ruler,1
Winds,1
Chamber,1
Dews,1
Attire,1
Homage,1
Field,1
Colors,1
Throats,1
Thou,1
Proportion,1
Softness,1
Rows,1
Ivory,1
Complexion,1
Her,1
Body,1
Cambric,1
Nitor,1
Regularity,1
Features,1
Habit,1
Circle,1
Tempers,1
Turn,1
Offense,1
chief,1
Hawk,1
Brutus,1
Notions,1
Rectitude,1
What,1
ThwackumI,1
Debate,1
Hence,1
Sense,1
Carriage,1
kennel,1
Designs,1
Consequence,1
Secrets,1
Bout,1
Sparks,1
Addresses,1
Sorts,1
Charges,1
Want,1
Determination,1
Trunk,1
maker,1
Playhouse,1
Rank,1
Principle,1
Latitude,1
Congreve,1
Souls,1
Dirt,1
Rags,1
Fruition,1
Ornaments,1
Whisper,1
MR,1
Council,1
whileom,1
Hudibras,1
Trulla,1
roar,1
Somersetshire,1
Hallaloo,1
Squawls,1
Sounds,1
Blow,1
Tailor,1
Bank,1
Mill,1
Kate,1
Betty,1
Chambermaid,1
Note,1
Amazon,1
Party,1
Joan,1
Top,1
Motion,1
Petticoat,1
Sides,1
Heroes,1
Order,1
home,1
MOLLY,1
Farthing,1
Comfort,1
Bitch,1
who,1
exulting,1
Hint,1
Indiscretion,1
Looks,1
Disadvantages,1
Abhorrence,1
Weakness,1
Pounds,1
whithersoever,1
Brook,1
Resentment,1
Injury,1
Lee,1
Goodnature,1
Remembrances,1
IT,1
Violence,1
Lectures,1
erfidy,1
beggarly,1
Purse,1
That,1
Ridicule,1
Force,1
Milton,1
Ignorance,1
country,1
Bliffil,1
Good,1
Breeding,1
forces,1
Tortoise,1
Cook,1
Epicure,1
Excellence,1
Entertainment,1
Courts,1
Cities,1
Journey,1
Perfection,1
Snares,1
One,1
arr,1
Comparison,1
Medium,1
College,1
Docto,1
forme,1
sam,1
Ovid,1
Hurry,1
Bed,1
Fee,1
Wrath,1
Intoxication,1
Float,1
Nation,1
Liquor,1
Brain,1
Recovery,1
Spectacles,1
Interposition,1
Truce,1
Comments,1
Attachment,1
Breezes,1
Beauties,1
Imagination,1
Forms,1
Soul,1
Pittacus,1
Crimes,1
Wickedness,1
Rigor,1
Briars,1
Vengeance,1
Puppies,1
Females,1
Hind,1
Sentinel,1
Argument,1
Conflicts,1
Attack,1
Intrepidity,1
Ally,1
Spectacle,1
Piece,1
Confusion,1
shat,1
Weapons,1
Advantage,1
Reformations,1
F,1
Prithee,1
Feet,1
Cloth,1
Contention,1
Concessions,1
Intervention,1
Workings,1
Shilling,1
Welcome,1
Table,1
work,1
Authors,1
Apoplexy,1
Sneerers,1
Wits,1
Maidens,1
refrain,1
Morning,1
Hap,1
apter,1
misbegotton,1
Wretches,1
Fingers,1
Pressure,1
Maidservant,1
Scruples,1
Description,1
Neck,1
Escape,1
Condescension,1
Gothic,1
Oaks,1
Ascent,1
Prospect,1
Valley,1
Towers,1
Abbey,1
Hills,1
Lawns,1
Harbingers,1
Compliments,1
Tea,1
being,1
side,1
Report,1
Obedience,1
Difficulty,1
Inspiration,1
Discouragements,1
Habitations,1
Heads,1
Inhabitants,1
Kite,1
Slaves,1
Flatterers,1
Erudition,1
leisure,1
Flame,1
Embrio,1
forsooth,1
Accusers,1
Affronts,1
Exercise,1
Admonition,1
Reproof,1
peradventure,1
Defiance,1
Temptation,1
Appetite,1
Crime,1
Mention,1
Assurances,1
Reach,1
Ingenuity,1
Obloquy,1
Inconveniences,1
Silence,1
Sun,1
set,1
Venus,1
Promise,1
Proceeding,1
Faces,1
Arts,1
Reception,1
Indulgence,1
Supposition,1
Inclination,1
Bridget,1
Sake,1
Lives,1
Difference,1
Such,1
Beard,1
Convenience,1
Conveniences,1
Docter,1
Brothers,1
Parent,1
Answer,1
Tradition,1
Citadel,1
upwards,1
Foundation,1
Matches,1
Elegance,1
Demands,1
Maxims,1
Beseness,1
Mortality,1
Revolutions,1
Latin,1
Carthage,1
Guild,1
Hall,1
Adventurers,1
Course,1
Cautions,1
Months,1
Celebration,1
Nuptials,1
Midwife,1
Thomas,1
Fruits,1
Sin,1
Whence,1
ho,1
Tho,1
Fondness,1
Curiosity,1
Economy,1
Seminaries,1
Follower,1
Evil,1
Female,1
Operations,1
Pursuit,1
Quantity,1
Acts,1
Exercises,1
Followers,1
Mariner,1
Forerunners,1
opposite,1
Felicity,1
Fr,1
Barbers,1
Shops,1
Jealousy,1
Overseer,1
Journeymen,1
Satisfaction,1
Grimalkin,1
Feline,1
Fury,1
Wig,1
Summons,1
ore,1
Marks,1
Indignaion,1
Coward,1
name,num
I,2131
Allworthy,698
Sophia,592
Jones,583
we,538
Mr Allworthy,422
Tom,374
Man,361
Gentleman,320
Squire,264
Blifil,247
it,245
Molly,236
Mr Jones,222
Thwackum,208
Men,177
Reader,171
Fellow,159
Partridge,159
me,137
Jenny,129
Wife,113
Father,112
He,110
Daughter,105
Honor,93
Parson,81
Persons,80
Woman,78
Person,77
George,76
Mr Blifil,76
Bridget,75
Hero,74
one,69
You,65
Fortune,65
Brother,64
Women,63
himself,62
Poor,62
Square,61
keeper,58
La,58
Husband,57
hip,56
Deborah,55
Black,53
Mr Western,52
us,52
Readers,50
Mrs Deborah,49
Conversation,47
Boy,45
Mr Partridge,45
World,44
others,41
Girl,41
Gentlemen,41
Mother,39
Surgeon,38
Wilkins,37
Mrs Bridget,37
Miss Bridget,36
Word,35
Youth,35
Aunt,34
People,32
Child,32
Heart,32
Friend,32
Philosopher,31
Master Blifil,31
Author,30
Maid,30
Horse,30
Matron,30
thou,29
Physician,29
Captain Captain,29
Mind,28
We,28
Mrs Wilkins,28
none,27
Doctor Doctor,27
nothing,26
Love,26
Lady Lady,26
Nay,26
Things,26
This,26
Giant,26
Truth,25
Servant,25
His,25
Family,24
Maam,24
Uncle,24
Lad,24
JONES,23
Nature,23
Writers,22
Part,22
Behavior,21
House,21
O,21
Seagrim,20
TOM,20
Company,20
It,20
Critics,20
Ladies,20
Eyes,20
po,20
Neighbors,20
Worship,19
Years,19
Couple,19
Mrs Blifil,19
Chapter,18
Ancients,18
Temper,18
Concern,18
Age,18
Law,18
Game,18
Envy,18
Madam,17
Wisdom,17
Goodness,17
Servants,17
